venue_id,venue_name,year,num_papers,avg_citations
8221,usenix security symposium,1993,4,26.75
8222,Siam Journal on Control and Optimization,2000,28,92.71428571428571
8223,Informatik - Forschung Und Entwicklung,1988,5,1.8
8224,international conference on data engineering,1984,11,13.363636363636363
8225,arXiv: Numerical Analysis,2015,32,11.59375
8226,Computers and The Humanities,1998,16,65.5625
8227,Siam Journal on Mathematical Analysis,2015,63,7.9523809523809526
8228,international conference on logic programming,1996,3,45.666666666666664
8229,Journal of Parallel and Distributed Computing,2013,28,16.5
8230,conference on scientific computing,1994,11,2.272727272727273
8231,Graphical Models \/graphical Models and Image Processing \/computer Vision Graphics and Image Processing,1986,20,30.85
8232,database programming languages,2007,9,41.333333333333336
8233,Kybernetika,1983,2,1.5
8234,international conference on data mining,2014,75,13.666666666666666
8235,north american chapter of the association for computational linguistics,2001,8,153.5
8236,scandinavian workshop on algorithm theory,2012,19,29.736842105263158
8237,arXiv: Computational Complexity,2014,45,8.266666666666667
8238,operating systems design and implementation,1994,9,61.55555555555556
8239,conference on advanced information systems engineering,1991,19,49.8421052631579
8240,arXiv: Databases,2003,7,16.0
8241,computer analysis of images and patterns,1997,79,31.088607594936708
8242,Computer Communications,1990,12,2.3333333333333335
8243,variability modelling of software intensive systems,2010,3,36.0
8244,programming multi agent systems,2007,10,24.9
8245,Management Information Systems Quarterly,1987,19,252.68421052631578
8246,arXiv: Performance,2013,11,1.5454545454545454
8247,arXiv: Systems and Control,2012,54,8.277777777777779
8248,pacific rim conference on multimedia,2001,134,21.970149253731343
8249,international workshop on computational forensics,2009,11,37.45454545454545
8250,international conference on tools with artificial intelligence,1996,28,44.107142857142854
8251,Discrete Mathematics & Theoretical Computer Science,1996,4,25.75
8252,formal methods,2007,61,34.01639344262295
8253,Ai Magazine,1989,10,77.6
8254,pacific rim international conference on multi-agents,2003,17,11.294117647058824
8255,Computer Networks,2002,33,64.15151515151516
8256,IEEE Computer,2001,10,125.0
8257,IEEE Instrumentation & Measurement Magazine,2010,4,22.0
8258,network and parallel computing,2007,44,11.181818181818182
8259,european conference on object oriented programming,2009,15,72.26666666666667
8260,Computers & Graphics,2006,34,26.294117647058822
8261,arXiv: Combinatorics,2013,47,11.680851063829786
8262,Advances in Water Resources,2006,2,0.5
8263,Iet Communications,2011,114,32.24561403508772
8264,wireless communications and networking conference,2009,6,39.0
8265,information security and assurance,2010,24,16.541666666666668
8266,scalable uncertainty management,2009,16,51.75
8267,international conference on image processing,1998,56,42.035714285714285
8268,international cryptology conference,1989,37,198.9189189189189
8269,Journal on Data Semantics,2009,12,42.333333333333336
8270,biometrics and electronic signatures,2003,4,1.0
8271,ACM Sigcas Computers and Society,1972,1,0.0
8272,european conference on genetic programming,2004,31,28.419354838709676
8273,Multiagent and Grid Systems,2005,18,44.888888888888886
8274,very large data bases,1989,39,83.51282051282051
8275,Sigact News,2013,20,0.65
8276,australasian conference on information security and privacy,1998,31,30.967741935483872
8277,Acta Cybernetica,1980,3,0.6666666666666666
8278,Complex Systems,2005,1,59.0
8279,IEEE Software,1989,11,68.0909090909091
8280,international conference on automated planning and scheduling,2011,8,30.0
8281,Journal of Signal Processing Systems,1996,2,0.0
8282,workshop on logic language information and computation,2011,22,16.954545454545453
8283,the internet of things,2011,40,32.9
8284,iberoamerican congress on pattern recognition,2010,58,21.586206896551722
8285,Scandinavian Journal of Information Systems,1991,9,26.444444444444443
8286,Electronic Colloquium on Computational Complexity,1994,14,20.428571428571427
8287,international conference on biometrics,2006,53,34.54716981132076
8288,Journal of Intelligent Manufacturing,2006,12,65.58333333333333
8289,international conference on management of data,1985,5,91.0
8290,international conference on computer aided design,1999,26,23.653846153846153
8291,concept lattices and their applications,2010,3,21.333333333333332
8292,Computing Systems,1992,5,44.8
8293,software engineering and formal methods,2003,1,0.0
8294,Journal of Global Optimization,2001,54,41.851851851851855
8295,workshop on algorithms and computation,2007,8,12.875
8296,very large data bases,1997,52,156.1153846153846
8297,Computer Communications,1991,6,10.333333333333334
8298,Artificial Intelligence,1974,2,768.5
8299,Quantum Information & Computation,2008,39,49.15384615384615
8300,cryptographic hardware and embedded systems,2008,17,53.88235294117647
8301,logic programming and non-monotonic reasoning,2005,1,50.0
8302,pacific rim international conference on artificial intelligence,2006,97,24.082474226804123
8303,Discrete Mathematics,2001,60,30.333333333333332
8304,types for proofs and programs,1993,1,50.0
8305,cross language evaluation forum,2010,13,20.46153846153846
8306,IEEE Wireless Communications,2016,6,32.0
8307,Electronic Journal of Combinatorics,2010,113,16.716814159292035
8308,arXiv: Disordered Systems and Neural Networks,2010,3,17.666666666666668
8309,international conference on information and communication security,1999,22,41.09090909090909
8310,international conference on reliable software technologies,2001,28,23.678571428571427
8311,International Journal of Online Engineering,2006,19,17.473684210526315
8312,Information Resources Management Journal,2013,7,28.857142857142858
8313,Informatica (slovenia),2009,4,24.75
8314,fundamental approaches to software engineering,2003,21,39.38095238095238
8315,computer supported cooperative work in design,2003,4,38.25
8316,international colloquium on grammatical inference,1998,21,55.333333333333336
8317,Algorithmica,2009,14,22.857142857142858
8318,Discrete Mathematics,2016,92,14.130434782608695
8319,Egyptian Computer Science Journal,2000,4,0.25
8320,Inquiry,1968,1,7.0
8321,wired/wireless internet communications,2008,5,32.4
8322,computational intelligence,1999,59,19.508474576271187
8323,industrial and engineering applications of artificial intelligence and expert systems,2005,104,21.25
8324,international conference on neural information processing,2007,95,14.157894736842104
8325,public key cryptography,2003,12,57.916666666666664
8326,Ingénierie Des Systèmes D'information,2009,12,2.5833333333333335
8327,database systems for advanced applications,2008,55,23.70909090909091
8328,international conference on evolvable systems,2010,28,18.5
8329,Reports on Mathematical Logic,1992,2,1.0
8330,pacific asia conference on information systems,1997,48,8.8125
8331,international conference in central europe on computer graphics and visualization,2013,3,0.3333333333333333
8332,ACM Sigsoft Software Engineering Notes,2013,21,13.095238095238095
8333,real-time systems symposium,2000,3,49.333333333333336
8334,Kybernetika,1996,5,11.0
8335,IEEE Transactions on Communications,2001,7,122.57142857142857
8336,acm multimedia,2001,36,42.166666666666664
8337,international conference on information networking,2006,84,14.523809523809524
8338,international conference on case based reasoning,2010,23,27.130434782608695
8339,artificial intelligence in medicine in europe,1995,45,26.4
8340,arXiv: Artificial Intelligence,2008,55,19.327272727272728
8341,conference on automated deduction,2010,11,13.818181818181818
8342,Operating Systems Review,1993,7,43.857142857142854
8343,Theoretical Computer Science,1976,12,73.75
8344,computational intelligence and security,2007,26,19.692307692307693
8345,international conference on learning representations,2014,28,175.28571428571428
8346,international conference on case based reasoning,2009,24,28.416666666666668
8347,international conference on e-business,2016,3,0.0
8348,Mathematics of Operations Research,2000,6,35.0
8349,intelligent user interfaces,2008,14,28.214285714285715
8350,Kybernetika,1995,7,30.714285714285715
8351,computer science logic,2002,30,42.3
8352,Journal on Data Semantics,2003,3,192.33333333333334
8353,brazilian symposium on artificial intelligence,2010,27,30.85185185185185
8354,Sigmod Record,2001,9,6.444444444444445
8355,ieee virtual reality conference,2000,26,38.46153846153846
8356,Clei Electronic Journal,2010,5,2.2
8357,international conference on management of data,1982,19,46.05263157894737
8358,rewriting techniques and applications,2007,21,38.904761904761905
8359,arXiv: Performance,2010,13,33.76923076923077
8360,mathematical foundations of computer science,1986,26,30.76923076923077
8361,Production Engineering,2013,23,20.217391304347824
8362,grid and pervasive computing,2007,62,23.306451612903224
8363,symposium on discrete algorithms,2000,27,80.70370370370371
8364,computer science logic,2009,20,25.45
8365,british national conference on databases,1988,4,36.0
8366,Computer Science Review,2009,5,33.2
8367,computer science logic,2001,27,67.03703703703704
8368,Informatik Spektrum,1984,6,9.166666666666666
8369,ACM Transactions on Computer Systems,1994,3,16.666666666666668
8370,implementation and application of functional languages,2008,18,22.77777777777778
8371,Kybernetika,1970,1,63.0
8372,workshop on algorithms and data structures,1993,48,34.104166666666664
8373,New Review of Hypermedia and Multimedia \/ Hypermedia,1993,5,29.0
8374,European Journal of Operational Research,2007,203,49.90147783251231
8375,Queueing Systems,1990,12,48.25
8376,New Generation Computing,1986,9,32.0
8377,Journal of Computer and System Sciences,1995,8,53.25
8378,Automatica,1977,12,91.41666666666667
8379,international conference on information systems,1990,28,11.071428571428571
8380,Quantum Information & Computation,2015,39,15.153846153846153
